2025-10-31 20:01:57 | INFO     | task_server_scene_annotation | The log system has been started, log file: /home/diy02/new_pipeline/robocoin-dataset/log/task_server_scene_annotation_2025-10-31_20-01-57.log
2025-10-31 20:02:24 | INFO     | task_server_scene_annotation | Received task result | Client ID: scene_annotation_0 | Task ID: scene_annotation_8
2025-10-31 20:02:25 | INFO     | task_server_scene_annotation | ✅ Successfully handled task result for scene_annotation_8
2025-10-31 20:02:27 | INFO     | task_server_scene_annotation | Assigned task task_id to client scene_annotation_0
2025-10-31 20:02:28 | INFO     | task_server_scene_annotation | Received task result | Client ID: scene_annotation_0 | Task ID: scene_annotation_9
2025-10-31 20:02:29 | INFO     | task_server_scene_annotation | ✅ Successfully handled task result for scene_annotation_9
2025-10-31 20:02:31 | INFO     | task_server_scene_annotation | Assigned task task_id to client scene_annotation_0
2025-10-31 20:02:32 | INFO     | task_server_scene_annotation | Received task result | Client ID: scene_annotation_0 | Task ID: scene_annotation_10
2025-10-31 20:02:33 | INFO     | task_server_scene_annotation | ✅ Successfully handled task result for scene_annotation_10
2025-10-31 20:02:34 | INFO     | task_server_scene_annotation | Client disconnected | ID: scene_annotation_0
2025-10-31 20:03:10 | INFO     | task_server_scene_annotation | Client registered successfully | ID: scene_annotation_1 | IP: 172.16.19.253 | Current connections: 1
2025-10-31 20:03:11 | INFO     | task_server_scene_annotation | Assigned task task_id to client scene_annotation_1
2025-10-31 20:03:12 | INFO     | task_server_scene_annotation | Received task result | Client ID: scene_annotation_1 | Task ID: scene_annotation_11
2025-10-31 20:03:12 | INFO     | task_server_scene_annotation | ✅ Successfully handled task result for scene_annotation_11
2025-10-31 20:03:15 | INFO     | task_server_scene_annotation | Assigned task task_id to client scene_annotation_1
2025-10-31 20:03:16 | INFO     | task_server_scene_annotation | Received task result | Client ID: scene_annotation_1 | Task ID: scene_annotation_12
2025-10-31 20:03:17 | INFO     | task_server_scene_annotation | ✅ Successfully handled task result for scene_annotation_12
2025-10-31 20:03:18 | INFO     | task_server_scene_annotation | Assigned task task_id to client scene_annotation_1
2025-10-31 20:03:19 | INFO     | task_server_scene_annotation | Received task result | Client ID: scene_annotation_1 | Task ID: scene_annotation_13
2025-10-31 20:03:19 | INFO     | task_server_scene_annotation | ✅ Successfully handled task result for scene_annotation_13
2025-10-31 20:03:20 | INFO     | task_server_scene_annotation | Assigned task task_id to client scene_annotation_1
2025-10-31 20:03:21 | INFO     | task_server_scene_annotation | Received task result | Client ID: scene_annotation_1 | Task ID: scene_annotation_14
2025-10-31 20:03:21 | INFO     | task_server_scene_annotation | ✅ Successfully handled task result for scene_annotation_14
2025-10-31 20:03:21 | INFO     | task_server_scene_annotation | Assigned task task_id to client scene_annotation_1
2025-10-31 20:03:22 | INFO     | task_server_scene_annotation | Received task result | Client ID: scene_annotation_1 | Task ID: scene_annotation_15
2025-10-31 20:03:23 | INFO     | task_server_scene_annotation | ✅ Successfully handled task result for scene_annotation_15
2025-10-31 20:03:23 | INFO     | task_server_scene_annotation | Assigned task task_id to client scene_annotation_1
2025-10-31 20:03:24 | INFO     | task_server_scene_annotation | Received task result | Client ID: scene_annotation_1 | Task ID: scene_annotation_16
2025-10-31 20:03:25 | INFO     | task_server_scene_annotation | ✅ Successfully handled task result for scene_annotation_16
2025-10-31 20:03:26 | INFO     | task_server_scene_annotation | Assigned task task_id to client scene_annotation_1
2025-10-31 20:03:27 | INFO     | task_server_scene_annotation | Received task result | Client ID: scene_annotation_1 | Task ID: scene_annotation_17
2025-10-31 20:03:27 | INFO     | task_server_scene_annotation | ✅ Successfully handled task result for scene_annotation_17
2025-10-31 20:03:28 | INFO     | task_server_scene_annotation | Assigned task task_id to client scene_annotation_1
2025-10-31 20:03:29 | INFO     | task_server_scene_annotation | Received task result | Client ID: scene_annotation_1 | Task ID: scene_annotation_18
2025-10-31 20:03:29 | INFO     | task_server_scene_annotation | ✅ Successfully handled task result for scene_annotation_18
2025-10-31 20:03:30 | INFO     | task_server_scene_annotation | Assigned task task_id to client scene_annotation_1
2025-10-31 20:03:31 | INFO     | task_server_scene_annotation | Received task result | Client ID: scene_annotation_1 | Task ID: scene_annotation_19
2025-10-31 20:03:32 | INFO     | task_server_scene_annotation | ✅ Successfully handled task result for scene_annotation_19
2025-10-31 20:03:33 | INFO     | task_server_scene_annotation | Assigned task task_id to client scene_annotation_1
2025-10-31 20:03:34 | INFO     | task_server_scene_annotation | Received task result | Client ID: scene_annotation_1 | Task ID: scene_annotation_20
2025-10-31 20:03:34 | INFO     | task_server_scene_annotation | ✅ Successfully handled task result for scene_annotation_20
2025-10-31 20:03:35 | INFO     | task_server_scene_annotation | Assigned task task_id to client scene_annotation_1
2025-10-31 20:03:36 | INFO     | task_server_scene_annotation | Received task result | Client ID: scene_annotation_1 | Task ID: scene_annotation_21
2025-10-31 20:03:36 | INFO     | task_server_scene_annotation | ✅ Successfully handled task result for scene_annotation_21
2025-10-31 20:03:37 | INFO     | task_server_scene_annotation | Assigned task task_id to client scene_annotation_1
2025-10-31 20:03:38 | INFO     | task_server_scene_annotation | Received task result | Client ID: scene_annotation_1 | Task ID: scene_annotation_22
2025-10-31 20:03:38 | INFO     | task_server_scene_annotation | ✅ Successfully handled task result for scene_annotation_22
2025-10-31 20:03:39 | INFO     | task_server_scene_annotation | Assigned task task_id to client scene_annotation_1
2025-10-31 20:03:40 | INFO     | task_server_scene_annotation | Received task result | Client ID: scene_annotation_1 | Task ID: scene_annotation_23
2025-10-31 20:03:41 | INFO     | task_server_scene_annotation | ✅ Successfully handled task result for scene_annotation_23
2025-10-31 20:03:41 | INFO     | task_server_scene_annotation | Assigned task task_id to client scene_annotation_1
2025-10-31 20:03:42 | INFO     | task_server_scene_annotation | Received task result | Client ID: scene_annotation_1 | Task ID: scene_annotation_24
2025-10-31 20:03:43 | INFO     | task_server_scene_annotation | ✅ Successfully handled task result for scene_annotation_24
2025-10-31 20:03:44 | INFO     | task_server_scene_annotation | Client disconnected | ID: scene_annotation_1
